street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
14 Ridge Ln,7840,Hackettstown,NJ,warren,40.878034,-74.826811,SingleFamily,2015,288075,1999,35283,2214,2.5,4,11/4/16,355000,398130,city,Independence Township
439 Chapman Ct,7840,Hackettstown,NJ,warren,40.870852,-74.819253,Condominium,2015,230348,1992,2613,1879,3,3,3/12/01,189000,398130,city,Independence Township
29 Rolling Rapids Ct,7840,Hackettstown,NJ,warren,40.86207,-74.80978,SingleFamily,2015,318400,1998,13939,1814,2.5,3,11/3/16,349900,5027,city,Hackettstown
54 Oriole Dr,7840,Hackettstown,NJ,warren,40.907849,-74.855188,VacantResidentialLand,2015,207050,1976,NA,NA,NA,0,11/3/16,228000,396176,city,Allamuchy-Panther Valley
6 Cambridge E,7863,Oxford,NJ,warren,40.818813,-74.990348,SingleFamily,2016,151730,1996,10454,1368,3,3,11/6/16,106275,398116,city,Oxford Township
24 Highland Rd,7840,Hackettstown,NJ,warren,40.852234,-74.858144,SingleFamily,2015,331175,1995,46609,2683,3,4,11/2/16,359000,398130,city,Independence Township
4 Sundance Way,8865,Phillipsburg,NJ,warren,40.701353,-75.163762,Townhouse,2015,184500,2003,NA,1946,4,2,10/31/16,205000,32570,city,Lopatcong
118 Elmhurst Dr,8865,Phillipsburg,NJ,warren,40.675119,-75.174388,SingleFamily,2015,145652,1975,6098,1280,1,3,4/21/10,144900,53876,city,Phillipsburg
65 Cambridge E,7863,Oxford,NJ,warren,40.817317,-74.99193,SingleFamily,2015,181700,1988,10454,1344,3,2,10/31/16,235000,398116,city,Oxford Township
94 Tamarack Rd,7823,Belvidere,NJ,warren,40.852909,-74.982823,SingleFamily,2015,233300,2001,24829,1872,3,4,10/31/16,275000,397430,city,Liberty Township
120 High St,7840,Hackettstown,NJ,warren,40.854767,-74.828575,SingleFamily,2015,367100,1880,10454,3919,4,4,10/31/16,265000,5027,city,Hackettstown
141 Knowlton Rd,7832,Columbia,NJ,warren,40.892569,-75.052072,SingleFamily,2015,234764,1993,48787,1740,2,3,10/31/16,270000,397322,city,Knowlton Township
82 Pickford Ave,8865,Phillipsburg,NJ,warren,40.701453,-75.183165,SingleFamily,2015,184100,1935,7840,1728,1.5,3,10/28/16,187500,53876,city,Phillipsburg
1150 7th Ave,8865,Alpha,NJ,warren,40.662867,-75.151914,SingleFamily,2015,252400,1899,4791,2016,2,5,10/28/16,150000,43866,city,Alpha
1908 Gary Rd,8886,Stewartsville,NJ,warren,40.687987,-75.130568,SingleFamily,2015,394911,1998,21780,2630,2.5,4,10/28/16,395000,399001,city,Greenwich Township
359 N Main St,8865,Phillipsburg,NJ,warren,40.700279,-75.195953,SingleFamily,2015,70678,1922,6359,1572,2,4,10/28/16,42000,53876,city,Phillipsburg
58 Oriole Dr,7840,Hackettstown,NJ,warren,40.908226,-74.854912,SingleFamily,2015,175370,1980,1742,1372,3,2,10/28/16,155000,396176,city,Allamuchy-Panther Valley
8 Shakespeare Rd,7840,Hackettstown,NJ,warren,40.857934,-74.884568,SingleFamily,2015,418156,1986,94525,2810,4,4,10/28/16,374900,396679,city,Great Meadows-Vienna
10 Lawrence Dr,7840,Hackettstown,NJ,warren,40.833138,-74.829018,SingleFamily,2015,260900,1962,10890,1044,2,3,10/28/16,205000,5027,city,Hackettstown
14 Buckley Ave,7863,Oxford,NJ,warren,40.803146,-75.002968,SingleFamily,2015,204500,1997,14810,1175,2.5,3,10/28/16,176900,398116,city,Oxford Township
608 Mansfield St,7823,Belvidere,NJ,warren,40.821278,-75.077176,SingleFamily,2015,181990,1997,16553,1152,2,3,10/28/16,184500,9669,city,Belvidere
88 Goldfinch Dr,7840,Hackettstown,NJ,warren,40.903154,-74.84598,SingleFamily,2015,205428,1977,3049,1697,3,2,10/28/16,232000,396176,city,Allamuchy-Panther Valley
4 Shannon Ln,7825,BLAIRSTOWN,NJ,warren,41.023233,-74.990728,SingleFamily,2015,453349,1981,284446,3780,5,5,10/28/16,400000,35008,city,Blairstown
19 Rushmore Ln,7840,Hackettstown,NJ,warren,40.914086,-74.830406,Townhouse,2015,128879,1990,1306,756,2,1,10/28/16,134000,396176,city,Allamuchy-Panther Valley
306 Lows Hollow Rd,8886,Stewartsville,NJ,warren,40.71032,-75.113976,SingleFamily,2015,243639,1980,59677,2578,2,3,10/27/16,310000,399001,city,Greenwich Township
171 Pickford Ave,8865,Phillipsburg,NJ,warren,40.700059,-75.182109,SingleFamily,2015,255683,1975,13329,2324,3,3,10/27/16,205000,53876,city,Phillipsburg
34 Helms Mill Rd,7840,Hackettstown,NJ,warren,40.864333,-74.806676,SingleFamily,2015,465000,2008,16117,2926,3,5,10/27/16,440000,5027,city,Hackettstown
723 Oxford St,7823,Belvidere,NJ,warren,40.826396,-75.070707,SingleFamily,2015,20926,1900,46173,NA,2,4,11/1/90,50000,9669,city,Belvidere
113 5th St,7840,Hackettstown,NJ,warren,40.859865,-74.829403,SingleFamily,2015,324000,1946,15600,2200,2,3,10/27/16,132000,5027,city,Hackettstown
58 Overlook Dr,7840,Hackettstown,NJ,warren,40.862297,-74.837181,Condominium,2015,211814,1989,NA,1989,2.5,2,10/27/16,220000,398130,city,Independence Township
10 Steeplechase Ln,8802,Franklin Twp,NJ,warren,40.708906,-74.999216,SingleFamily,2016,564400,2001,70567,4655,4,4,10/26/16,522000,188902,city,Franklin Township
20 Elmwood Dr,7840,Hackettstown,NJ,warren,40.816102,-74.863015,SingleFamily,2015,282922,1966,20037,2532,5,5,10/26/16,370000,396692,city,Beatyestown
118 Silver Lake Rd,7825,Blairstown,NJ,warren,40.971024,-74.920296,SingleFamily,2015,263600,1967,101059,1332,2,3,10/26/16,253000,399239,city,Frelinghuysen Township
818 Lopatcong St,7823,Belvidere,NJ,warren,40.821875,-75.066481,SingleFamily,2015,184285,1958,12196,1242,2,3,10/26/16,255000,9669,city,Belvidere
93 Gaisler Rd,7825,Blairstown,NJ,warren,41.025787,-74.992755,SingleFamily,2015,203575,1976,50965,NA,3,3,10/26/16,130000,35008,city,Blairstown
1 The Trl S,7840,Hackettstown,NJ,warren,40.861276,-74.803845,SingleFamily,2015,160900,1954,7775,903,NA,NA,10/26/16,225000,5027,city,Hackettstown
899 Mill St,8865,Phillipsburg,NJ,warren,40.682081,-75.170967,SingleFamily,2015,195974,1989,7405,1762,2.5,4,10/25/16,203500,53876,city,Phillipsburg
212 Stelko Ave,8865,Phillipsburg,NJ,warren,40.705619,-75.179213,SingleFamily,2015,165100,1960,10018,1123,2,3,10/25/16,185000,32570,city,Lopatcong
362 Brainards Rd,8865,Phillipsburg,NJ,warren,40.745532,-75.145366,SingleFamily,2015,398512,1970,52272,3832,3,4,10/25/16,333000,399186,city,Harmony Township
1105 Belvidere Rd,8865,Phillipsburg,NJ,warren,40.709076,-75.177109,SingleFamily,2015,170000,1960,17424,1160,NA,NA,10/25/16,40000,32570,city,Lopatcong
115 Seber Rd,7840,Hackettstown,NJ,warren,40.857203,-74.816396,SingleFamily,2015,297000,1946,30875,1530,NA,NA,10/25/16,190000,5027,city,Hackettstown
19 Green Heron Dr,7840,Hackettstown,NJ,warren,40.910493,-74.854276,Condominium,2015,129311,1987,1742,788,1.5,1,10/25/16,150000,396176,city,Allamuchy-Panther Valley
46 Kishpaugh Rd,7825,Blairstown,NJ,warren,40.947203,-75.028897,SingleFamily,2015,235512,1976,43560,1909,2,3,10/25/16,250000,35008,city,Blairstown
25 Lawrence Dr,7840,Hackettstown,NJ,warren,40.834205,-74.829859,SingleFamily,2015,234600,1962,9583,1044,1,3,10/25/16,180000,5027,city,Hackettstown
17B Shotwell Rd,7832,Columbia,NJ,warren,40.945526,-75.031341,SingleFamily,2015,358506,2007,208652,2371,2,3,10/25/16,425000,397322,city,Knowlton Township
36 Tamarack Rd,7823,Belvidere,NJ,warren,40.843169,-74.985075,SingleFamily,2015,461400,2000,132858,3449,3,4,10/25/16,395000,397929,city,White Township
12 Roosevelt Ave,7840,HACKETTSTOWN,NJ,warren,40.856567,-74.839588,SingleFamily,2015,128964,1870,17424,1900,1,3,10/25/16,99000,398130,city,Independence Township
12 Farview Dr,7840,Hackettstown,NJ,warren,40.865977,-74.884533,SingleFamily,2015,248772,1979,18730,2190,2,3,10/25/16,273000,396679,city,Great Meadows-Vienna
811 Mary Cir,8886,Stewartsville,NJ,warren,40.683822,-75.140251,SingleFamily,2015,275358,2001,6098,2309,3,3,10/24/16,285000,399001,city,Greenwich Township
71 Summit Ave,8865,Phillipsburg,NJ,warren,40.69293,-75.196559,SingleFamily,2015,157413,1900,3049,1638,2,3,10/24/16,133000,53876,city,Phillipsburg
631 Dewey Ave,8865,Phillipsburg,NJ,warren,40.661335,-75.159352,SingleFamily,2015,136600,1890,9583,1084,1,2,10/24/16,36900,43866,city,Alpha
49 Killdeer Pl,7840,Hackettstown,NJ,warren,40.90283,-74.845538,SingleFamily,2015,216132,1977,3589,1939,4,3,10/24/16,225000,396176,city,Allamuchy-Panther Valley
403 Sharp St,7840,Hackettstown,NJ,warren,40.856937,-74.827525,SingleFamily,2015,209800,1929,6969,1046,2,3,10/24/16,238000,5027,city,Hackettstown
208 Stelko Ave,8865,Phillipsburg,NJ,warren,40.705804,-75.179326,SingleFamily,2015,149100,1953,10018,2100,1,5,10/21/16,92500,32570,city,Lopatcong
30 Overlook Dr,8886,Stewartsville,NJ,warren,40.699829,-75.14112,Condominium,2015,143500,2001,NA,1076,2,2,10/21/16,130000,32570,city,Lopatcong
63 Davis St,8865,Phillipsburg,NJ,warren,40.691332,-75.188088,SingleFamily,2015,84926,1900,1306,936,1,2,10/21/16,50000,53876,city,Phillipsburg
675 Sayre Ave,8865,Phillipsburg,NJ,warren,40.68546,-75.178508,SingleFamily,2016,167167,1940,2875,2267,NA,NA,10/14/16,88400,53876,city,Phillipsburg
569 S Main St,8865,Phillipsburg,NJ,warren,40.684136,-75.185873,MultiFamily2To4,2015,128577,1900,2613,1792,2,5,10/21/16,100000,53876,city,Phillipsburg
318 Greenwich St,8886,Stewartsville,NJ,warren,40.692924,-75.112698,SingleFamily,2016,90805,1956,6969,690,1,2,10/21/16,65000,399001,city,Greenwich Township
16 River Ct,7865,Port Murray,NJ,warren,40.795817,-74.868988,SingleFamily,2015,383224,2001,19602,2933,3,4,10/21/16,406000,398451,city,Mansfield Township
155 Mohican Rd,7825,Blairstown,NJ,warren,41.025264,-74.98828,SingleFamily,2015,346490,2002,87120,2792,2.5,4,10/21/16,317500,35008,city,Blairstown
67 Main St,7840,Hackettstown,NJ,warren,40.856223,-74.833846,SingleFamily,2015,311200,1900,8276,2034,2,3,10/21/16,268900,5027,city,Hackettstown
66 Paul St,7823,Belvidere,NJ,warren,40.831413,-75.082163,SingleFamily,2015,125827,1984,9500,1056,1,3,10/21/16,155000,9669,city,Belvidere
66 Miller St,8865,Phillipsburg,NJ,warren,40.693685,-75.18985,SingleFamily,2015,111953,1930,2570,1077,1.5,2,10/20/16,60000,53876,city,Phillipsburg
36 Ward Rd,7825,Hardwick,NJ,warren,40.989983,-74.928914,SingleFamily,2015,252055,2001,101494,1492,3,3,10/20/16,249000,18469,city,Hardwick
429 Chapman Ct,7840,Hackettstown,NJ,warren,40.870549,-74.820416,SingleFamily,2015,208240,1988,4417,1610,NA,NA,10/20/16,234000,398130,city,Independence Township
173 Knowlton Rd,7832,Columbia,NJ,warren,40.883259,-75.058342,SingleFamily,2015,158552,1827,20909,1560,2,3,10/20/16,164000,397322,city,Knowlton Township
401 W Valley View Ave,7840,Hackettstown,NJ,warren,40.853473,-74.837327,SingleFamily,2015,197200,1959,11325,960,1,2,10/26/16,228000,5027,city,Hackettstown
9 Riveredge Ln,8865,Phillipsburg,NJ,warren,40.779214,-75.127982,SingleFamily,2015,277896,1993,20473,1064,2,3,10/19/16,275000,399186,city,Harmony Township
4 Burke St,8865,Phillipsburg,NJ,warren,40.700996,-75.185566,SingleFamily,2015,187606,1957,10018,1285,2,3,10/18/16,182000,53876,city,Phillipsburg
80 Watch Hill Rd,7840,Hackettstown,NJ,warren,40.857702,-74.812709,SingleFamily,2015,326400,2000,8276,1715,3,3,10/18/16,345000,5027,city,Hackettstown
482 State Route 94,7832,Columbia,NJ,warren,40.95239,-75.062991,SingleFamily,2015,244247,1900,56627,2022,2,4,10/18/16,208000,397322,city,Knowlton Township
5 Jade Ln,8865,Phillipsburg,NJ,warren,40.71799,-75.163659,SingleFamily,2015,333300,2000,11325,2600,3.5,4,10/17/16,259900,32570,city,Lopatcong
1610 Adams Dr,8886,Stewartsville,NJ,warren,40.686968,-75.13938,SingleFamily,2015,416289,1998,16988,3100,3,4,10/17/16,392500,399001,city,Greenwich Township
140 Chambers St,8865,Phillipsburg,NJ,warren,40.690639,-75.197457,SingleFamily,2015,105733,1900,6534,1328,NA,3,10/17/16,41600,53876,city,Phillipsburg
37 Frog Pond Rd,7832,Columbia,NJ,warren,40.968156,-75.045643,SingleFamily,2015,274882,1981,47916,1918,2,3,10/17/16,172000,35008,city,Blairstown
534 Edward St,8865,Phillipsburg,NJ,warren,40.704433,-75.175613,SingleFamily,2015,329900,2011,4792,1706,NA,NA,10/14/16,270000,32570,city,Lopatcong
84 Lakeside Dr N,7823,Belvidere,NJ,warren,40.863185,-74.98151,SingleFamily,2015,269800,1998,16553,1812,3,3,10/14/16,317000,397430,city,Liberty Township
4009 Brookfield Glen Dr,7823,Belvidere,NJ,warren,40.814022,-75.059822,Condominium,2015,135000,2005,NA,1279,2,2,10/14/16,125000,9669,city,Belvidere
402 Ohio Ave,8865,Phillipsburg,NJ,warren,40.674594,-75.151678,SingleFamily,2015,206697,1942,13068,1200,2,3,10/13/16,185000,395813,city,Pohatcong Township
3 Winters Rd,8865,Phillipsburg,NJ,warren,40.648286,-75.164916,SingleFamily,NA,NA,NA,386812,NA,1,3,NA,NA,395813,city,Pohatcong Township
164 Bullman St,8865,Phillipsburg,NJ,warren,40.69417,-75.195286,SingleFamily,2015,128463,1910,3092,1566,2,3,9/1/16,1025,53876,city,Phillipsburg
288 Marshall St,8865,Phillipsburg,NJ,warren,40.692782,-75.186171,SingleFamily,2015,55977,1920,3049,1216,1.5,3,12/30/16,65000,53876,city,Phillipsburg
4 Burke St,8865,Phillipsburg,NJ,warren,40.700996,-75.185566,SingleFamily,2015,187606,1957,10018,1285,2,3,10/18/16,182000,53876,city,Phillipsburg
1040 Ridge St,8865,Phillipsburg,NJ,warren,40.683112,-75.164137,SingleFamily,2015,156169,1940,23086,1163,1,2,1/26/17,132000,53876,city,Phillipsburg
188 Bowers Ave,8865,Phillipsburg,NJ,warren,40.703804,-75.183764,SingleFamily,2015,233518,2009,10018,3000,2.5,4,8/26/11,270000,53876,city,Phillipsburg
341 Lincoln St,8865,Phillipsburg,NJ,warren,40.693832,-75.183965,SingleFamily,2015,123940,1989,4312,1722,1.5,3,8/31/16,160000,53876,city,Phillipsburg
401 Edward St,8865,Phillipsburg,NJ,warren,40.705036,-75.170356,SingleFamily,2015,231500,2014,NA,1706,2,2,2/28/17,1850,32570,city,Lopatcong
61 Haze Way,8865,Phillipsburg,NJ,warren,40.719202,-75.166709,SingleFamily,2015,339100,2000,12632,2379,3,4,1/26/17,335000,32570,city,Lopatcong
706 Rugby Rd,8865,Phillipsburg,NJ,warren,40.708523,-75.173008,SingleFamily,2015,168800,1958,11761,1132,2,2,3/17/17,152000,32570,city,Lopatcong
1865 Springtown Rd,8865,Alpha,NJ,warren,40.652504,-75.156239,SingleFamily,2015,168000,1947,13110,1433,2,4,7/29/16,180000,43866,city,Alpha
244 Irwin St,8865,Phillipsburg,NJ,warren,40.692167,-75.191296,SingleFamily,2015,75879,1900,1742,1092,NA,NA,12/5/16,73800,53876,city,Phillipsburg
841 South Blvd,8865,Phillipsburg,NJ,warren,40.660211,-75.163898,SingleFamily,2015,136700,1890,4791,2100,1,4,11/20/16,165000,43866,city,Alpha
142 Beers St,8865,Phillipsburg,NJ,warren,40.704486,-75.19203,SingleFamily,2015,261700,2001,11761,1636,2,3,9/23/16,225000,32570,city,Lopatcong
877 Mill St,8865,Phillipsburg,NJ,warren,40.682669,-75.17154,SingleFamily,2015,166573,1920,7840,2198,2,4,10/11/16,134000,53876,city,Phillipsburg
438 Russell Ave,8865,Phillipsburg,NJ,warren,40.673434,-75.159597,SingleFamily,2015,167437,1952,10454,1240,2,3,9/30/16,149900,395813,city,Pohatcong Township
403 Thomas St,8865,Phillipsburg,NJ,warren,40.68719,-75.175779,SingleFamily,2015,162163,1910,3920,1632,2,3,9/14/16,73000,53876,city,Phillipsburg
534 Corliss Ave,8865,Phillipsburg,NJ,warren,40.697597,-75.18515,SingleFamily,2015,153342,1928,5662,1342,2,3,9/13/16,176500,53876,city,Phillipsburg
612 S Main St,8865,Phillipsburg,NJ,warren,40.683198,-75.184885,SingleFamily,2015,51340,1900,3964,1466,2,3,4/13/17,28000,53876,city,Phillipsburg
133 Ridge Rd,8865,Phillipsburg,NJ,warren,40.744565,-75.135554,SingleFamily,2015,222848,1940,20800,1650,3,3,9/2/16,102000,399186,city,Harmony Township
592 Lee Ave,8865,Phillipsburg,NJ,warren,40.667369,-75.161373,SingleFamily,2015,198509,1924,18730,1476,2,4,12/1/16,60215,395813,city,Pohatcong Township
128 Limerick Ln,8865,Phillipsburg,NJ,warren,40.700427,-75.162026,Condominium,2015,179900,2003,NA,1860,2.5,2,3/22/17,130000,32570,city,Lopatcong
12 Dogwood Ln,8865,Phillipsburg,NJ,warren,40.700214,-75.162914,Condominium,2015,185800,2004,NA,1412,3,2,12/21/16,198000,32570,city,Lopatcong
277 Windmill Ct,8865,Phillipsburg,NJ,warren,40.703062,-75.15891,SingleFamily,2015,129700,2005,NA,912,1,1,8/15/16,117500,32570,city,Lopatcong
812 Sampson Ave,8865,Phillipsburg,NJ,warren,40.662922,-75.163857,SingleFamily,2015,159500,1965,NA,NA,1,3,9/16/16,141780,43866,city,Alpha
208 Stelko Ave,8865,Phillipsburg,NJ,warren,40.705804,-75.179326,SingleFamily,2015,149100,1953,10018,2100,1,5,10/21/16,92500,32570,city,Lopatcong
841 Culkin St,8865,Phillipsburg,NJ,warren,40.684366,-75.1703,SingleFamily,2015,138415,1900,11804,1424,1.5,4,12/20/16,150000,53876,city,Phillipsburg
36 Evelyn Ave,8865,Phillipsburg,NJ,warren,40.69317,-75.193353,MultiFamily2To4,2015,142938,1920,2178,1782,2,3,11/4/16,68000,53876,city,Phillipsburg
122 Wall St,7823,Belvidere,NJ,warren,40.83064,-75.081176,SingleFamily,2015,115431,1888,3920,1206,1,3,9/28/16,56000,9669,city,Belvidere
12 Harmony Sta,8865,Phillipsburg,NJ,warren,40.755227,-75.191178,SingleFamily,2015,66525,1940,8276,920,1,2,10/3/16,190000,399186,city,Harmony Township
526 3rd St,7823,Belvidere,NJ,warren,40.825782,-75.073989,SingleFamily,2015,185906,1870,11325,2012,2,3,9/27/16,65000,9669,city,Belvidere
7 Forest Ridge Dr,7840,Hackettstown,NJ,warren,40.845505,-74.857246,SingleFamily,2015,599040,2005,87555,4415,5,4,9/27/16,695000,398130,city,Independence Township
118 Pudding Stone Way,8865,Phillipsburg,NJ,warren,40.715429,-75.162269,SingleFamily,2015,300700,1994,14374,2088,3,4,9/19/16,295000,32570,city,Lopatcong
342 Willow Grove St,7840,Hackettstown,NJ,warren,40.85484,-74.819297,SingleFamily,2015,183900,1939,12196,816,1,2,9/26/16,147500,5027,city,Hackettstown
68 Catswamp Rd,7840,Hackettstown,NJ,warren,40.893509,-74.8435,SingleFamily,2015,401124,1992,49876,3057,4,4,9/26/16,405000,397495,city,Allamuchy Township
85 Wood Duck Ct,7840,Hackettstown,NJ,warren,40.909487,-74.857765,Condominium,2015,142502,1988,44,960,2,2,9/26/16,145000,396176,city,Allamuchy-Panther Valley
220 Goldfinch Dr,7840,Hackettstown,NJ,warren,40.901406,-74.85025,Condominium,2015,238621,1976,4922,2100,3.5,3,9/26/16,250000,396176,city,Allamuchy-Panther Valley
18 Countryside Rd,7832,Columbia,NJ,warren,40.934544,-75.03467,SingleFamily,2015,287383,1986,211266,2151,3,4,9/26/16,317500,397322,city,Knowlton Township
110 Camp Wasigan Rd,7825,Blairstown,NJ,warren,40.963432,-74.938033,SingleFamily,2015,297500,1987,110642,2082,2.5,4,9/25/16,305000,399239,city,Frelinghuysen Township
142 Beers St,8865,Phillipsburg,NJ,warren,40.704486,-75.19203,SingleFamily,2015,261700,2001,11761,1636,2,3,9/23/16,225000,32570,city,Lopatcong
1501 Megan Cir,8886,Stewartsville,NJ,warren,40.683123,-75.134111,SingleFamily,2015,260951,1996,4791,1822,2.5,3,9/23/16,260000,399001,city,Greenwich Township
43 Sand Pond Rd,7825,Hardwick,NJ,warren,41.053514,-74.936039,SingleFamily,2015,340028,2003,232610,2240,2.5,4,9/23/16,263900,18469,city,Hardwick
71 Canada Goose Dr,7840,Hackettstown,NJ,warren,40.903503,-74.859126,SingleFamily,2015,316574,1998,9583,2052,3,3,9/23/16,3200000,396176,city,Allamuchy-Panther Valley
78 Catswamp Rd,7840,Hackettstown,NJ,warren,40.893405,-74.840931,SingleFamily,2015,351605,1989,50682,3360,3,4,9/23/16,355000,397495,city,Allamuchy Township
2 Purple Martin Dr,7840,Hackettstown,NJ,warren,40.905812,-74.855836,Condominium,2015,219159,1978,1742,1596,2.5,3,9/23/16,191500,396176,city,Allamuchy-Panther Valley
913 Gates St,8865,Phillipsburg,NJ,warren,40.685361,-75.164546,SingleFamily,2015,114328,1917,8276,1000,1,3,9/22/16,95000,53876,city,Phillipsburg
176 Hudson St,8865,Phillipsburg,NJ,warren,40.691706,-75.193732,SingleFamily,2015,120999,1910,3572,1440,1,3,9/22/16,35000,53876,city,Phillipsburg
3 Wood Duck Ct,7840,Hackettstown,NJ,warren,40.908445,-74.858132,Townhouse,2015,167045,1983,44,1116,2,2,9/22/16,197500,396176,city,Allamuchy-Panther Valley
11 Cedar Ct,7840,Hackettstown,NJ,warren,40.897169,-74.852016,SingleFamily,2015,375284,2007,10454,2640,4,3,9/22/16,385000,396176,city,Allamuchy-Panther Valley
216 Aldin Rd,8886,Stewartsville,NJ,warren,40.659247,-75.106968,SingleFamily,2015,368886,1988,40946,2392,2,3,9/21/16,332000,399001,city,Greenwich Township
205 Robin Ct,8886,Stewartsville,NJ,warren,40.6902,-75.098006,SingleFamily,2015,457186,2003,46173,3572,3,4,9/21/16,440000,399001,city,Greenwich Township
448 Thomas St,8865,Phillipsburg,NJ,warren,40.687496,-75.174116,SingleFamily,2016,121645,1935,6316,1200,2,3,9/20/16,149444,53876,city,Phillipsburg
171 Hope Rd,7825,Blairstown,NJ,warren,40.943627,-74.964687,SingleFamily,2015,224565,1974,49222,1717,2,3,9/20/16,1250000,35008,city,Blairstown
3 Ernella Dr,7823,Belvidere,NJ,warren,40.806166,-75.0409,SingleFamily,2015,259200,1986,132422,1300,2.5,3,9/20/16,185000,9669,city,Belvidere
102 Beaufort Rd,8804,Bloomsbury,NJ,warren,40.655948,-75.111343,SingleFamily,2015,437667,2000,81022,2720,NA,NA,9/19/16,415000,17072,city,Bloomsbury
1 Colby Pl,8865,Phillipsburg,NJ,warren,40.689684,-75.189609,SingleFamily,2015,140676,1999,3790,1398,2.5,3,9/19/16,50000,53876,city,Phillipsburg
9 Benton Rd,7832,Columbia,NJ,warren,40.967103,-75.040963,SingleFamily,2015,252687,1972,87555,2206,2.5,3,9/19/16,215000,35008,city,Blairstown
78 Spring Valley Rd,7825,Hardwick,NJ,warren,40.995101,-74.922237,SingleFamily,2015,256754,1964,128937,2184,1,3,9/19/16,188000,18469,city,Hardwick
812 Sampson Ave,8865,Phillipsburg,NJ,warren,40.662922,-75.163857,SingleFamily,2015,159500,1965,NA,NA,1,3,9/16/16,141780,43866,city,Alpha
5 Hidden Valley Way,8802,Asbury,NJ,warren,40.707326,-75.001199,SingleFamily,2015,494200,2001,43560,3409,2.5,4,9/16/16,480000,188902,city,Franklin Township
19 Alexanders Rd,7840,Hackettstown,NJ,warren,40.9088,-74.855,Townhouse,2015,350957,2014,NA,2700,3,3,9/2/16,335000,396176,city,Allamuchy-Panther Valley
98 Bald Eagle Rd,7840,Hackettstown,NJ,warren,40.899902,-74.841485,SingleFamily,2016,358307,1968,24829,2844,3,5,9/15/16,377500,396176,city,Allamuchy-Panther Valley
127 Quenby Mountain Rd,7838,Great Meadows,NJ,warren,40.845304,-74.964988,SingleFamily,2015,61400,1950,29185,442,1,1,9/15/16,50000,397430,city,Liberty Township
106 Overlook Dr,7840,Hackettstown,NJ,warren,40.862552,-74.838645,SingleFamily,2015,184904,1991,NA,1484,1.5,2,9/15/16,193000,398130,city,Independence Township
403 Thomas St,8865,Phillipsburg,NJ,warren,40.68719,-75.175779,SingleFamily,2015,162163,1910,3920,1632,2,3,9/14/16,73000,53876,city,Phillipsburg
664 Valley Rd,7863,Oxford,NJ,warren,40.837598,-74.899691,SingleFamily,2015,193431,1943,40510,1553,2,2,9/14/16,212000,398451,city,Mansfield Township
350 Mount Hermon Rd,7825,BLAIRSTOWN,NJ,warren,40.916967,-74.981668,SingleFamily,2015,278200,1836,194713,1600,2,3,9/14/16,325000,18622,city,Hope
19 Junegrass Way,7840,Hackettstown,NJ,warren,40.9082,-74.8549,Condominium,2015,300033,2010,NA,2266,3,3,9/13/16,290000,396176,city,Allamuchy-Panther Valley
677 Hillcrest Blvd,8865,Phillipsburg,NJ,warren,40.702969,-75.182785,SingleFamily,2015,264616,1930,10890,2110,2.5,4,9/12/16,239000,53876,city,Phillipsburg
711 4th St,7823,Belvidere,NJ,warren,40.824041,-75.068048,SingleFamily,2015,146348,1954,11325,1040,2,3,9/12/16,224000,9669,city,Belvidere
162 E Prospect St,7840,Hackettstown,NJ,warren,40.859695,-74.830858,SingleFamily,2015,285300,1942,7405,1716,2,3,9/12/16,228000,5027,city,Hackettstown
345 Aurora St,8865,Phillipsburg,NJ,warren,40.705422,-75.185184,SingleFamily,2015,189300,1950,8712,1263,2,3,9/9/16,205500,32570,city,Lopatcong
710 Beacon St,8886,Stewartsville,NJ,warren,40.702462,-75.118595,SingleFamily,2015,171024,1906,11326,444,1,3,9/9/16,140000,399001,city,Greenwich Township
20 Vassar Rd,7838,Great Meadows,NJ,warren,40.857471,-74.907647,SingleFamily,2015,376842,1992,46174,2589,3,4,9/9/16,374000,398130,city,Independence Township
728 Washington St,7840,Hackettstown,NJ,warren,40.846416,-74.825675,SingleFamily,2015,288100,1900,13939,2400,1,3,9/9/16,207500,5027,city,Hackettstown
606 Lynda Rd,8865,Phillipsburg,NJ,warren,40.707052,-75.174641,SingleFamily,2015,164400,1958,8712,1125,NA,NA,9/8/16,155000,32570,city,Lopatcong
10 Byron Dr,8865,Phillipsburg,NJ,warren,40.717344,-75.16889,SingleFamily,2015,311100,1996,9147,2009,3,4,9/8/16,300000,32570,city,Lopatcong
205 W Moore St,7840,Hackettstown,NJ,warren,40.851676,-74.830108,SingleFamily,2016,284100,1885,11325,2110,2.5,4,9/8/16,189900,5027,city,Hackettstown
152 Wingate Dr,7840,Hackettstown,NJ,warren,40.87346,-74.820922,SingleFamily,2015,209357,1997,4417,1624,NA,NA,9/8/16,213000,398130,city,Independence Township
791 State Route 57,7865,Port Murray,NJ,warren,40.772648,-74.914368,SingleFamily,2015,170564,1921,29185,1589,3,4,9/6/06,185000,398451,city,Mansfield Township
51 Zulauf Ln,7863,Oxford,NJ,warren,40.802322,-75.009653,SingleFamily,2008,610200,2005,291852,3500,5,5,9/7/16,500000,398116,city,Oxford Township
